materia;nombre;creditos;id;dia;hora_inicio;minuto_inicio;hora_fin;minuto_fin;duracion;senhalizacion;edificio;capacidad;extension;area;tiene_movil_express;tipo_mobiliario;es_fijo;id;crn;semestre;numero_seccion;cupos;inscritos;disponibles;profesor1;profesor2;profesor3;id;curso;seccion;salon;franja
LENG-1469B;GÃNERO EN JAPÃN;3;28326;I;14;0;15;20;80;LL_301;LL;52.0;5089.0;51,6;No;Pupitre universitario;Movil;2018-01-29710;29710;2018-01;1;52;42;10;FORERO MONTOYA BETSY STELLA;;;42475;LENG-1469B;2018-01-29710;LL_301;28326
LENG-1469B;GÃNERO EN JAPÃN;3;28325;L;14;0;15;20;80;LL_301;LL;52.0;5089.0;51,6;No;Pupitre universitario;Movil;2018-01-29710;29710;2018-01;1;52;42;10;FORERO MONTOYA BETSY STELLA;;;42476;LENG-1469B;2018-01-29710;LL_301;28325
LENG-1470B;CINE ASIÃTICO;3;28886;I;15;30;18;20;190;ML_511;ML;61.0;1615.0;85,4;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-29711;29711;2018-01;1;58;41;17;FORERO MONTOYA BETSY STELLA;;;42480;LENG-1470B;2018-01-29711;ML_511;28886
LENG-1501;ESPAÃOL;3;28349;M;6;30;7;50;80;W_205;W_;24.0;5008.0;55,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10233;10233;2018-01;1;24;21;3;QUINTERO BURITICA CESAR AUGUSTO;;;42487;LENG-1501;2018-01-10233;W_205;28349
LENG-1501;ESPAÃOL;3;28288;J;6;30;7;50;80;W_205;W_;24.0;5008.0;55,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10233;10233;2018-01;1;24;21;3;QUINTERO BURITICA CESAR AUGUSTO;;;42488;LENG-1501;2018-01-10233;W_205;28288
LENG-1501;ESPAÃOL;3;28349;M;6;30;7;50;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10353;10353;2018-01;3;24;23;1;BERNAL GARCIA ALICIA VIVIAN;;;42495;LENG-1501;2018-01-10353;W_502;28349
LENG-1501;ESPAÃOL;3;28288;J;6;30;7;50;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10353;10353;2018-01;3;24;23;1;BERNAL GARCIA ALICIA VIVIAN;;;42496;LENG-1501;2018-01-10353;W_502;28288
LENG-1501;ESPAÃOL;3;28294;I;6;30;7;50;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10855;10855;2018-01;5;24;22;2;MARTINLEYES CASTILLO JUAN SEBASTIAN;;;42503;LENG-1501;2018-01-10855;W_502;28294
LENG-1501;ESPAÃOL;3;28740;V;6;30;7;50;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10855;10855;2018-01;5;24;22;2;MARTINLEYES CASTILLO JUAN SEBASTIAN;;;42504;LENG-1501;2018-01-10855;W_502;28740
LENG-1501;ESPAÃOL;3;28621;M;8;0;9;20;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-14840;14840;2018-01;6;24;24;0;BERMUDEZ ALFARO ANA MARIA;;;42511;LENG-1501;2018-01-14840;W_502;28621
LENG-1501;ESPAÃOL;3;28622;J;8;0;9;20;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-14840;14840;2018-01;6;24;24;0;BERMUDEZ ALFARO ANA MARIA;;;42512;LENG-1501;2018-01-14840;W_502;28622
LENG-1501;ESPAÃOL;3;28621;M;8;0;9;20;80;Q_308;Q_;27.0;1456.0;44,5;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-20731;20731;2018-01;7;24;20;4;RUA SERNA JUAN CAMILO;;;42519;LENG-1501;2018-01-20731;Q_308;28621
LENG-1501;ESPAÃOL;3;28622;J;8;0;9;20;80;Q_308;Q_;27.0;1456.0;44,5;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-20731;20731;2018-01;7;24;20;4;RUA SERNA JUAN CAMILO;;;42520;LENG-1501;2018-01-20731;Q_308;28622
LENG-1501;ESPAÃOL;3;28621;M;8;0;9;20;80;SD_202;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-10612;10612;2018-01;8;24;22;2;ACERO PENAGOS LAURA NATALIA;;;42527;LENG-1501;2018-01-10612;SD_202;28621
LENG-1501;ESPAÃOL;3;28622;J;8;0;9;20;80;SD_202;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-10612;10612;2018-01;8;24;22;2;ACERO PENAGOS LAURA NATALIA;;;42528;LENG-1501;2018-01-10612;SD_202;28622
LENG-1501;ESPAÃOL;3;28301;L;8;0;9;20;80;W_503;W_;24.0;5019.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10538;10538;2018-01;10;24;21;3;ROMERO ESPINOSA JUAN RICARDO;;;42535;LENG-1501;2018-01-10538;W_503;28301
LENG-1501;ESPAÃOL;3;28622;J;8;0;9;20;80;W_503;W_;24.0;5019.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10538;10538;2018-01;10;24;21;3;ROMERO ESPINOSA JUAN RICARDO;;;42536;LENG-1501;2018-01-10538;W_503;28622
LENG-1501;ESPAÃOL;3;28302;I;8;0;9;20;80;W_503;W_;24.0;5019.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10613;10613;2018-01;11;24;22;2;RUIZ GUEVARA SARA;;;42543;LENG-1501;2018-01-10613;W_503;28302
LENG-1501;ESPAÃOL;3;28553;V;8;0;9;20;80;W_503;W_;24.0;5019.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10613;10613;2018-01;11;24;22;2;RUIZ GUEVARA SARA;;;42544;LENG-1501;2018-01-10613;W_503;28553
LENG-1501;ESPAÃOL;3;28661;M;9;30;10;50;80;SD_206;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-11120;11120;2018-01;12;24;24;0;BERNAL GARCIA ALICIA VIVIAN;;;42551;LENG-1501;2018-01-11120;SD_206;28661
LENG-1501;ESPAÃOL;3;28606;J;9;30;10;50;80;SD_206;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-11120;11120;2018-01;12;24;24;0;BERNAL GARCIA ALICIA VIVIAN;;;42552;LENG-1501;2018-01-11120;SD_206;28606
LENG-1501;ESPAÃOL;3;28661;M;9;30;10;50;80;W_503;W_;24.0;5019.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10879;10879;2018-01;13;24;22;2;QUINTERO BURITICA CESAR AUGUSTO;;;42559;LENG-1501;2018-01-10879;W_503;28661
LENG-1501;ESPAÃOL;3;28606;J;9;30;10;50;80;W_503;W_;24.0;5019.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-10879;10879;2018-01;13;24;22;2;QUINTERO BURITICA CESAR AUGUSTO;;;42560;LENG-1501;2018-01-10879;W_503;28606
LENG-1501;ESPAÃOL;3;28661;M;9;30;10;50;80;AU_310;AU;27.0;5628.0;31;No;Pupitre universitario;Movil;2018-01-14841;14841;2018-01;14;24;23;1;HERRERA QUINTERO CAMILO ERNESTO;;;42567;LENG-1501;2018-01-14841;AU_310;28661
LENG-1501;ESPAÃOL;3;28606;J;9;30;10;50;80;AU_310;AU;27.0;5628.0;31;No;Pupitre universitario;Movil;2018-01-14841;14841;2018-01;14;24;23;1;HERRERA QUINTERO CAMILO ERNESTO;;;42568;LENG-1501;2018-01-14841;AU_310;28606
LENG-1501;ESPAÃOL;3;28661;M;9;30;10;50;80;Q_308;Q_;27.0;1456.0;44,5;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-14842;14842;2018-01;15;24;22;2;CORTES PACHON CARLOS ALBERTO;;;42575;LENG-1501;2018-01-14842;Q_308;28661
LENG-1501;ESPAÃOL;3;28606;J;9;30;10;50;80;Q_308;Q_;27.0;1456.0;44,5;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-14842;14842;2018-01;15;24;22;2;CORTES PACHON CARLOS ALBERTO;;;42576;LENG-1501;2018-01-14842;Q_308;28606
LENG-1501;ESPAÃOL;3;28279;L;9;30;10;50;80;S1_002;S1;24.0;;50,5;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-16529;16529;2018-01;16;24;24;0;SIERRA DUQUE CESAR HERNAN;;;42583;LENG-1501;2018-01-16529;S1_002;28279
LENG-1501;ESPAÃOL;3;28280;I;9;30;10;50;80;S1_002;S1;24.0;;50,5;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-16529;16529;2018-01;16;24;24;0;SIERRA DUQUE CESAR HERNAN;;;42584;LENG-1501;2018-01-16529;S1_002;28280
LENG-1501;ESPAÃOL;3;28280;I;9;30;10;50;80;W_205;W_;24.0;5008.0;55,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-20741;20741;2018-01;17;24;21;3;MARTINLEYES CASTILLO JUAN SEBASTIAN;;;42591;LENG-1501;2018-01-20741;W_205;28280
LENG-1501;ESPAÃOL;3;28281;V;9;30;10;50;80;W_205;W_;24.0;5008.0;55,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-20741;20741;2018-01;17;24;21;3;MARTINLEYES CASTILLO JUAN SEBASTIAN;;;42592;LENG-1501;2018-01-20741;W_205;28281
LENG-1501;ESPAÃOL;3;28358;M;11;0;12;20;80;SD_204;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-11226;11226;2018-01;18;24;23;1;ACERO PENAGOS LAURA NATALIA;;;42599;LENG-1501;2018-01-11226;SD_204;28358
LENG-1501;ESPAÃOL;3;28310;J;11;0;12;20;80;SD_204;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-11226;11226;2018-01;18;24;23;1;ACERO PENAGOS LAURA NATALIA;;;42600;LENG-1501;2018-01-11226;SD_204;28310
LENG-1501;ESPAÃOL;3;28358;M;11;0;12;20;80;SD_206;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-11496;11496;2018-01;19;24;24;0;RUA SERNA JUAN CAMILO;;;42607;LENG-1501;2018-01-11496;SD_206;28358
LENG-1501;ESPAÃOL;3;28310;J;11;0;12;20;80;SD_206;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-11496;11496;2018-01;19;24;24;0;RUA SERNA JUAN CAMILO;;;42608;LENG-1501;2018-01-11496;SD_206;28310
LENG-1501;ESPAÃOL;3;28358;M;11;0;12;20;80;SD_207;SD;24.0;;58,2;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-20742;20742;2018-01;20;24;22;2;CASTRO MALDONADO MARIA CAMILA;;;42615;LENG-1501;2018-01-20742;SD_207;28358
LENG-1501;ESPAÃOL;3;28310;J;11;0;12;20;80;SD_207;SD;24.0;;58,2;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-20742;20742;2018-01;20;24;22;2;CASTRO MALDONADO MARIA CAMILA;;;42616;LENG-1501;2018-01-20742;SD_207;28310
LENG-1501;ESPAÃOL;3;28358;M;11;0;12;20;80;AU_208;AU;27.0;5615.0;30,9;No;Pupitre universitario;Movil;2018-01-22940;22940;2018-01;21;24;24;0;MOJICA ROZO IVAN JAVIER;;;42623;LENG-1501;2018-01-22940;AU_208;28358
LENG-1501;ESPAÃOL;3;28310;J;11;0;12;20;80;AU_208;AU;27.0;5615.0;30,9;No;Pupitre universitario;Movil;2018-01-22940;22940;2018-01;21;24;24;0;MOJICA ROZO IVAN JAVIER;;;42624;LENG-1501;2018-01-22940;AU_208;28310
LENG-1501;ESPAÃOL;3;28309;L;11;0;12;20;80;S1_001;S1;24.0;;50,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-13955;13955;2018-01;22;24;23;1;ROMERO ESPINOSA JUAN RICARDO;;;42631;LENG-1501;2018-01-13955;S1_001;28309
LENG-1501;ESPAÃOL;3;28342;I;11;0;12;20;80;S1_001;S1;24.0;;50,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-13955;13955;2018-01;22;24;23;1;ROMERO ESPINOSA JUAN RICARDO;;;42632;LENG-1501;2018-01-13955;S1_001;28342
LENG-1501;ESPAÃOL;3;28569;I;15;30;16;50;80;AU_209;AU;27.0;5616.0;45,8;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-11498;11498;2018-01;23;24;20;4;MARIN GONZALEZ DANIELA CAROLINA;;;42639;LENG-1501;2018-01-11498;AU_209;28569
LENG-1501;ESPAÃOL;3;28568;V;15;30;16;50;80;AU_209;AU;27.0;5616.0;45,8;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-11498;11498;2018-01;23;24;20;4;MARIN GONZALEZ DANIELA CAROLINA;;;42640;LENG-1501;2018-01-11498;AU_209;28568
LENG-1501;ESPAÃOL;3;28482;M;12;30;13;50;80;SD_205;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-20747;20747;2018-01;24;24;22;2;NARVAEZ POLO ESTEBAN MAURICIO;;;42647;LENG-1501;2018-01-20747;SD_205;28482
LENG-1501;ESPAÃOL;3;28483;J;12;30;13;50;80;SD_205;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-20747;20747;2018-01;24;24;22;2;NARVAEZ POLO ESTEBAN MAURICIO;;;42648;LENG-1501;2018-01-20747;SD_205;28483
LENG-1501;ESPAÃOL;3;28482;M;12;30;13;50;80;SD_206;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-20748;20748;2018-01;25;24;23;1;HERRERA QUINTERO CAMILO ERNESTO;;;42655;LENG-1501;2018-01-20748;SD_206;28482
LENG-1501;ESPAÃOL;3;28483;J;12;30;13;50;80;SD_206;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-20748;20748;2018-01;25;24;23;1;HERRERA QUINTERO CAMILO ERNESTO;;;42656;LENG-1501;2018-01-20748;SD_206;28483
LENG-1501;ESPAÃOL;3;28483;J;12;30;13;50;80;AU_307;AU;31.0;5625.0;29,4;No;Pupitre universitario;Movil;2018-01-11689;11689;2018-01;26;24;18;6;CRUZ VILLALTA REBECCA ANDREA;;;42663;LENG-1501;2018-01-11689;AU_307;28483
LENG-1501;ESPAÃOL;3;28482;M;12;30;13;50;80;AU_307;AU;31.0;5625.0;29,4;No;Pupitre universitario;Movil;2018-01-11689;11689;2018-01;26;24;18;6;CRUZ VILLALTA REBECCA ANDREA;;;42664;LENG-1501;2018-01-11689;AU_307;28482
LENG-1501;ESPAÃOL;3;28482;M;12;30;13;50;80;SD_204;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12161;12161;2018-01;27;24;24;0;CORTES PACHON CARLOS ALBERTO;;;42668;LENG-1501;2018-01-12161;SD_204;28482
LENG-1501;ESPAÃOL;3;28483;J;12;30;13;50;80;SD_204;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-12161;12161;2018-01;27;24;24;0;CORTES PACHON CARLOS ALBERTO;;;42669;LENG-1501;2018-01-12161;SD_204;28483
LENG-1501;ESPAÃOL;3;28470;L;12;30;13;50;80;Z_105;Z_;27.0;;28,9;No;Pupitre universitario;Movil;2018-01-25277;25277;2018-01;28;24;21;3;ROBLES GOMEZ JULIANA;;;42676;LENG-1501;2018-01-25277;Z_105;28470
LENG-1501;ESPAÃOL;3;28483;J;12;30;13;50;80;Z_105;Z_;27.0;;28,9;No;Pupitre universitario;Movil;2018-01-25277;25277;2018-01;28;24;21;3;ROBLES GOMEZ JULIANA;;;42677;LENG-1501;2018-01-25277;Z_105;28483
LENG-1501;ESPAÃOL;3;28469;I;12;30;13;50;80;W_501;W_;24.0;5017.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-16532;16532;2018-01;29;24;21;3;CRUZ VILLALTA REBECCA ANDREA;;;42684;LENG-1501;2018-01-16532;W_501;28469
LENG-1501;ESPAÃOL;3;28590;V;12;30;13;50;80;W_501;W_;24.0;5017.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-16532;16532;2018-01;29;24;21;3;CRUZ VILLALTA REBECCA ANDREA;;;42685;LENG-1501;2018-01-16532;W_501;28590
LENG-1501;ESPAÃOL;3;28573;M;14;0;15;20;80;AU_310;AU;27.0;5628.0;31;No;Pupitre universitario;Movil;2018-01-25278;25278;2018-01;30;24;22;2;SIERRA DUQUE CESAR HERNAN;;;42692;LENG-1501;2018-01-25278;AU_310;28573
LENG-1501;ESPAÃOL;3;28574;J;14;0;15;20;80;AU_310;AU;27.0;5628.0;31;No;Pupitre universitario;Movil;2018-01-25278;25278;2018-01;30;24;22;2;SIERRA DUQUE CESAR HERNAN;;;42693;LENG-1501;2018-01-25278;AU_310;28574
LENG-1501;ESPAÃOL;3;28573;M;14;0;15;20;80;S1_002;S1;24.0;;50,5;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-14844;14844;2018-01;31;24;20;4;CASTRO MALDONADO MARIA CAMILA;;;42700;LENG-1501;2018-01-14844;S1_002;28573
LENG-1501;ESPAÃOL;3;28574;J;14;0;15;20;80;S1_002;S1;24.0;;50,5;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-14844;14844;2018-01;31;24;20;4;CASTRO MALDONADO MARIA CAMILA;;;42701;LENG-1501;2018-01-14844;S1_002;28574
LENG-1501;ESPAÃOL;3;28573;M;14;0;15;20;80;Q_308;Q_;27.0;1456.0;44,5;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-30496;30496;2018-01;33;24;23;1;RUIZ GUEVARA SARA;;;42708;LENG-1501;2018-01-30496;Q_308;28573
LENG-1501;ESPAÃOL;3;28574;J;14;0;15;20;80;Q_308;Q_;27.0;1456.0;44,5;SI;Silla mÃ³vil y mesa fija;Fijo;2018-01-30496;30496;2018-01;33;24;23;1;RUIZ GUEVARA SARA;;;42709;LENG-1501;2018-01-30496;Q_308;28574
LENG-1501;ESPAÃOL;3;28574;J;14;0;15;20;80;AU_403;AU;36.0;5633.0;46,6;Si;Mesa trapezoidal con silla mÃ³viles;Movil;2018-01-30497;30497;2018-01;34;24;19;5;MARIN GONZALEZ DANIELA CAROLINA;;;42716;LENG-1501;2018-01-30497;AU_403;28574
LENG-1501;ESPAÃOL;3;28325;L;14;0;15;20;80;AU_403;AU;36.0;5633.0;46,6;Si;Mesa trapezoidal con silla mÃ³viles;Movil;2018-01-30497;30497;2018-01;34;24;19;5;MARIN GONZALEZ DANIELA CAROLINA;;;42717;LENG-1501;2018-01-30497;AU_403;28325
LENG-1501;ESPAÃOL;3;28573;M;14;0;15;20;80;Y_111B;Y_;24.0;;43,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-27562;27562;2018-01;35;24;23;1;ROBLES GOMEZ JULIANA;;;42721;LENG-1501;2018-01-27562;Y_111B;28573
LENG-1501;ESPAÃOL;3;29469;V;14;0;15;20;80;Y_111B;Y_;24.0;;43,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-27562;27562;2018-01;35;24;23;1;ROBLES GOMEZ JULIANA;;;42722;LENG-1501;2018-01-27562;Y_111B;29469
LENG-1501;ESPAÃOL;3;28326;I;14;0;15;20;80;W_202;W_;24.0;5005.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-20750;20750;2018-01;36;24;22;2;MOJICA ROZO IVAN JAVIER;;;42729;LENG-1501;2018-01-20750;W_202;28326
LENG-1501;ESPAÃOL;3;29469;V;14;0;15;20;80;W_202;W_;24.0;5005.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-20750;20750;2018-01;36;24;22;2;MOJICA ROZO IVAN JAVIER;;;42730;LENG-1501;2018-01-20750;W_202;29469
LENG-1501;ESPAÃOL;3;28829;M;15;30;16;50;80;W_205;W_;24.0;5008.0;55,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30498;30498;2018-01;37;24;14;10;HERNANDEZ RODRIGUEZ SONIA MILENA;;;42737;LENG-1501;2018-01-30498;W_205;28829
LENG-1501;ESPAÃOL;3;28537;J;15;30;16;50;80;W_205;W_;24.0;5008.0;55,2;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30498;30498;2018-01;37;24;14;10;HERNANDEZ RODRIGUEZ SONIA MILENA;;;42738;LENG-1501;2018-01-30498;W_205;28537
LENG-1501;ESPAÃOL;3;28829;M;15;30;16;50;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30499;30499;2018-01;38;24;16;8;NARVAEZ POLO ESTEBAN MAURICIO;;;42745;LENG-1501;2018-01-30499;W_502;28829
LENG-1501;ESPAÃOL;3;28537;J;15;30;16;50;80;W_502;W_;24.0;5018.0;55;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-30499;30499;2018-01;38;24;16;8;NARVAEZ POLO ESTEBAN MAURICIO;;;42746;LENG-1501;2018-01-30499;W_502;28537
LENG-1501;ESPAÃOL;3;28979;I;14;0;16;50;170;W_203;W_;24.0;5006.0;54,8;Si;Silla mÃ³vil y mesa fija;Fijo;2018-01-20752;20752;2018-01;41;24;22;2;ROMERO ESPINOSA JUAN RICARDO;;;42753;LENG-1501;2018-01-20752;W_203;28979
LENG-1501;ESPAÃOL;3;34471;S;9;30;12;20;190;S1_001;S1;24.0;;50,6;No;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-25279;25279;2018-01;42;24;18;6;RUIZ GUEVARA SARA;;;42760;LENG-1501;2018-01-25279;S1_001;34471
LENG-1582;ESPAÃOL LENGUA EXTRANJERA  A2;3;28621;M;8;0;9;20;80;G_102;G_;20.0;5502.0;48,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-23685;23685;2018-01;1;20;13;7;GALEANO ENCISO ELENA PAOLA;;;42767;LENG-1582;2018-01-23685;G_102;28621
LENG-1582;ESPAÃOL LENGUA EXTRANJERA  A2;3;28622;J;8;0;9;20;80;G_102;G_;20.0;5502.0;48,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-23685;23685;2018-01;1;20;13;7;GALEANO ENCISO ELENA PAOLA;;;42768;LENG-1582;2018-01-23685;G_102;28622
LENG-1582;ESPAÃOL LENGUA EXTRANJERA  A2;3;28301;L;8;0;9;20;80;G_102;G_;20.0;5502.0;48,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-23685;23685;2018-01;1;20;13;7;GALEANO ENCISO ELENA PAOLA;;;42769;LENG-1582;2018-01-23685;G_102;28301
LENG-1582;ESPAÃOL LENGUA EXTRANJERA  A2;3;28302;I;8;0;9;20;80;G_102;G_;20.0;5502.0;48,6;No;Silla mÃ³vil y mesa fija;Fijo;2018-01-23685;23685;2018-01;1;20;13;7;GALEANO ENCISO ELENA PAOLA;;;42770;LENG-1582;2018-01-23685;G_102;28302
LENG-1583;ESPAÃOL LENGUA EXTRANJERA B1;3;28928;L;17;0;18;20;80;AU_307;AU;31.0;5625.0;29,4;No;Pupitre universitario;Movil;2018-01-13468;13468;2018-01;1;18;20;-2;RICO CAMACHO MAGDA INES;;;42774;LENG-1583;2018-01-13468;AU_307;28928
LENG-1583;ESPAÃOL LENGUA EXTRANJERA B1;3;29497;I;17;0;18;20;80;AU_307;AU;31.0;5625.0;29,4;No;Pupitre universitario;Movil;2018-01-13468;13468;2018-01;1;18;20;-2;RICO CAMACHO MAGDA INES;;;42775;LENG-1583;2018-01-13468;AU_307;29497
LENG-1583;ESPAÃOL LENGUA EXTRANJERA B1;3;29403;J;17;0;18;20;80;AU_307;AU;31.0;5625.0;29,4;No;Pupitre universitario;Movil;2018-01-13468;13468;2018-01;1;18;20;-2;RICO CAMACHO MAGDA INES;;;42776;LENG-1583;2018-01-13468;AU_307;29403
LENG-1583;ESPAÃOL LENGUA EXTRANJERA B1;3;30065;M;17;0;18;20;80;AU_307;AU;31.0;5625.0;29,4;No;Pupitre universitario;Movil;2018-01-13468;13468;2018-01;1;18;20;-2;RICO CAMACHO MAGDA INES;;;42777;LENG-1583;2018-01-13468;AU_307;30065
LENG-1584;ESPAÃOL LENGUA EXTRANJERA B2;3;28301;L;8;0;9;20;80;AU_305;AU;29.0;5623.0;29,4;No;Pupitre universitario;Movil;2018-01-13469;13469;2018-01;1;20;18;2;SIMBAQUEBA TRIANA JUDY;;;42778;LENG-1584;2018-01-13469;AU_305;28301
LENG-1584;ESPAÃOL LENGUA EXTRANJERA B2;3;28621;M;8;0;9;20;80;AU_305;AU;29.0;5623.0;29,4;No;Pupitre universitario;Movil;2018-01-13469;13469;2018-01;1;20;18;2;SIMBAQUEBA TRIANA JUDY;;;42779;LENG-1584;2018-01-13469;AU_305;28621
LENG-1584;ESPAÃOL LENGUA EXTRANJERA B2;3;28302;I;8;0;9;20;80;AU_305;AU;29.0;5623.0;29,4;No;Pupitre universitario;Movil;2018-01-13469;13469;2018-01;1;20;18;2;SIMBAQUEBA TRIANA JUDY;;;42780;LENG-1584;2018-01-13469;AU_305;28302
LENG-1584;ESPAÃOL LENGUA EXTRANJERA B2;3;28622;J;8;0;9;20;80;AU_305;AU;29.0;5623.0;29,4;No;Pupitre universitario;Movil;2018-01-13469;13469;2018-01;1;20;18;2;SIMBAQUEBA TRIANA JUDY;;;42781;LENG-1584;2018-01-13469;AU_305;28622
LENG-1601;ITALIANO 1;3;28301;L;8;0;9;20;80;AU_306;AU;32.0;5624.0;45,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-30515;30515;2018-01;2;25;20;5;SERAFINI CAMILA;;;42788;LENG-1601;2018-01-30515;AU_306;28301
LENG-1601;ITALIANO 1;3;28302;I;8;0;9;20;80;AU_306;AU;32.0;5624.0;45,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-30515;30515;2018-01;2;25;20;5;SERAFINI CAMILA;;;42789;LENG-1601;2018-01-30515;AU_306;28302
LENG-1601;ITALIANO 1;3;28553;V;8;0;9;20;80;AU_306;AU;32.0;5624.0;45,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-30515;30515;2018-01;2;25;20;5;SERAFINI CAMILA;;;42790;LENG-1601;2018-01-30515;AU_306;28553
LENG-1601;ITALIANO 1;3;28280;I;9;30;10;50;80;SD_203;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-16423;16423;2018-01;4;25;20;5;ZANARDI MADDALENA;;;42797;LENG-1601;2018-01-16423;SD_203;28280
LENG-1601;ITALIANO 1;3;28279;L;9;30;10;50;80;SD_203;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-16423;16423;2018-01;4;25;20;5;ZANARDI MADDALENA;;;42798;LENG-1601;2018-01-16423;SD_203;28279
LENG-1601;ITALIANO 1;3;28281;V;9;30;10;50;80;SD_203;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-16423;16423;2018-01;4;25;20;5;ZANARDI MADDALENA;;;42799;LENG-1601;2018-01-16423;SD_203;28281
LENG-1601;ITALIANO 1;3;28279;L;9;30;10;50;80;SD_205;SD;26.0;;58,8;Si;Silla mÃ³vil, mesa mÃ³vil;Movil;2018-01-11687;11687;2018-01;5;25;17;8;SERAFINI CAMILA;;;42803;LENG-1601;2018-01-11687;SD_205;28279
